"ID","NUMPOL","COD_COBERTURA","MONTO"
12057,6047503,"1RC",1228.08
12077,6050357,"4BG",88.45
12124,1015592,"4BG",635.81
12142,6096660,"4BG",174.01
12146,6102124,"4BG",638.64
12218,6061858,"1RC",1228.08
12222,6069123,"4BG",486.76
12239,6109218,"4BG",103.63
12261,6029360,"2DO",656.26
12316,6091635,"1RC",2574.48
12340,1014067,"2DO",0
12348,6107355,"2DO",2261.41
12349,6107355,"1RC",51.63
12350,1014067,"1RC",0
12355,6010220,"2DO",522.24
12356,6010220,"1RC",1346.4
12358,6059248,"4BG",60.85
12363,6042757,"2DO",3739.48
12372,6091256,"2DO",3261.38
12373,6091256,"1RC",614.04
12398,6105237,"2DO",1082.92
12412,6105736,"4BG",574.64
12419,6096430,"4BG",534.56
12423,6016351,"2DO",1148.48
12426,6098820,"4BG",469.2
12469,6109710,"4BG",760.2
12477,1010754,"2DO",2529.76
12515,6102035,"1RC",-441.23
12541,1004111,"4BG",419.29
12562,6082226,"4BG",469.2
12568,6056117,"1RC",0
12569,6099569,"2DO",-1195.58
12578,6106591,"4BG",85.39
12587,6017790,"4BG",469.2
12594,6104927,"4BG",553.86
12595,6050701,"2DO",4040.06
12599,6088282,"2DO",468.03
12634,2018590,"2DO",-531.38
12635,6095782,"2DO",783.94
12710,1015978,"2DO",83.67
12742,6091506,"2DO",11407.13
12744,6091506,"5CO",0
12745,6091506,"1RC",5610
12746,6091506,"1RC",614.04
12759,6055653,"4BG",460
12771,6043349,"2DO",1828.19
12773,6043349,"1RC",1346.4
12789,6097424,"4BG",88.45
12800,6059201,"2DO",2956.56
12801,6059201,"1RC",1346.4
12903,6111081,"2DO",-440.06
12911,6045055,"4BG",542.01
12919,2002666,"2DO",-229.34
12931,6102484,"2DO",-725.26
12971,6108686,"2DO",95.93
12972,6108686,"2DO",95.91
12983,6013387,"2DO",301.92
12991,6023388,"2DO",-147.7
12993,6072473,"4BG",476.05
12996,6072473,"2DO",716.53
13014,6037533,"2DO",1780
13015,6037533,"1RC",816
13022,2012287,"3VI",1419.49
13028,6112382,"2DO",567.5
13060,1007787,"1RC",1128
13066,6106056,"2DO",1880.73
13075,6013430,"4BG",615.85
13087,6067738,"2DO",1867.25
13098,6020118,"4BG",459
13137,6066322,"2DO",1835.05
13149,6089376,"4BG",935.25
13155,6107962,"2DO",1338.37
13159,6084516,"2DO",440.64
13164,6029939,"4BG",496.98
13167,6051854,"2DO",342.4
13168,6051854,"1RC",1288.28
13170,6018684,"1RC",-195.47
13180,6110564,"2DO",69.46
13207,6063269,"4BG",504.52
13224,6075531,"1RC",1412.4
13229,6108364,"1RC",1320
13291,6065966,"4BG",730.01
13294,6093878,"2DO",871.45
13320,6107131,"2DO",99.37
13359,6055979,"4BG",155.32
13394,6089794,"4BG",644.48
13402,1016579,"2DO",2056.34
13435,6081740,"4BG",644.48
13441,6075531,"2DO",1050.38
13443,6075531,"1RC",1288.28
13502,6020997,"2DO",1117.08
13503,6020997,"1RC",1288.28
13519,6092846,"4BG",827.67
13520,6050847,"2DO",370.78
13534,6104142,"4BG",852.71
13556,6015054,"4BG",719.97
13562,6003956,"2DO",797.73
13563,6003956,"1RC",706.2
13565,6078339,"2DO",-448.99
13568,6098513,"2DO",842.85
13579,6109158,"2DO",-670.09
13580,6099589,"2DO",19986.15
13581,6099589,"5CO",7700
13598,6065740,"4BG",421.68
13606,6112232,"4BG",95.97
13639,6090787,"3VI",1617.57
13663,6099691,"4BG",146.98
13676,6085099,"2DO",1177
13677,6085099,"1RC",1452
13718,6077449,"2DO",987.8
13719,6077449,"1RC",662.2
13743,6095808,"2DO",0
13805,6104608,"2DO",4226.1
13812,6112458,"2DO",2079
13823,6111615,"4BG",718.1
13847,6048801,"2DO",1213.8
13848,6048801,"1RC",7140
13849,6048801,"1RC",0
13868,6111073,"2DO",325.6
13893,6107296,"3VI",166.39
13909,6097803,"3VI",0
13910,6065736,"2DO",6112.26
13924,6093158,"2DO",1673.59
13929,6091193,"2DO",1673.59
13935,6108037,"2DO",-684.59
13996,6110321,"4BG",0
14007,6092898,"1RC",2808.15
14043,6005995,"2DO",0
14061,6089346,"2DO",2205
14062,6089346,"1RC",1769.88
14068,2007200,"2DO",1935.64
14077,2007200,"1RC",-1855.14
14083,6018233,"2DO",0
14084,6018233,"1RC",1452
14091,6110411,"2DO",2079
14109,6068788,"2DO",2320.8
14118,1011785,"4BG",494.21
14160,6111208,"2DO",645.33
14161,6111208,"1RC",970.2
14162,6007163,"4BG",357.13
14177,2020029,"2DO",6999.11
14200,6110607,"2DO",2778.3
14207,2006941,"2DO",750.69
14229,2014394,"2DO",1473.14
14239,2014394,"1RC",1172
14241,6067634,"2DO",435.12
14248,2009848,"4BG",67.62
14250,6089631,"4BG",479.73
14271,6111340,"6CL",0
14272,6111340,"2DO",435.12
14276,6023191,"2DO",435.12
14277,6023786,"4BG",117.26
14307,6037889,"2DO",162.64
14314,6097806,"2DO",11460.12
14315,6097806,"1RC",817.52
14335,6016399,"4BG",0
14358,6101381,"2DO",435.12
14364,6001682,"2DO",435.12
14380,6111388,"2DO",435.12
14386,6053063,"2DO",1268.09
14387,6053063,"1RC",1268.09
14391,6023893,"3VI",0
14417,6097326,"2DO",2778.3
14439,6029360,"2DO",487.56
14440,6075930,"1RC",1940.4
14442,6110062,"2DO",435.12
14475,6111650,"2DO",1940.4
14476,6111650,"1RC",1940.4
14510,2012695,"4BG",613.73
14517,2022004,"2DO",271.52
14519,2022004,"1RC",1172
14531,1009974,"2DO",-972.14
14550,2012733,"4BG",0
14556,2004115,"2DO",3061.32
14557,2004115,"1RC",0
14571,2021993,"2DO",302.77
14581,2007853,"1RC",1172
14582,2009637,"2DO",1115.07
14594,2000541,"3VI",318.83
14604,2018296,"5CO",239.2
14605,2018296,"2DO",82.04
14622,2014946,"4BG",367.88
14626,2005605,"2DO",-597.15
14634,2018473,"2DO",4377.51
14635,2018473,"1RC",1172
14641,2010627,"2DO",751.35
14644,2021746,"2DO",-777.09
14652,2008985,"2DO",739.68
14653,2006941,"2DO",1121.71
14654,2006941,"1RC",1172
14675,2022514,"4BG",541.86
14678,2017904,"2DO",283.01
14683,2003760,"4BG",464.8
14698,2018783,"2DO",0
14721,2000462,"4BG",509.13
14743,2010227,"2DO",-259.78
14755,2008318,"2DO",2343.35
14765,2014611,"4BG",280.81
14788,2016850,"5CO",0
14789,2016850,"2DO",14770.2
14790,2016850,"1RC",2953.77
14796,2001853,"2DO",1477.65
14813,2013863,"2DO",1998.07
14817,3034,"4BG",454.67
14829,2010627,"2DO",5152.36
14830,2010627,"1RC",556.14
14831,2010627,"1RC",822.57
14839,5555,"3VI",200.05
14840,2006136,"2DO",1127.86
14841,2006136,"1RC",1172
14853,2010749,"2DO",86.47
14862,2006813,"2DO",-293.28
14872,5181,"2DO",2265.28
14873,2009738,"2DO",294.33
14948,2018296,"2DO",181.85
14950,2018296,"1RC",586
14980,2018783,"2DO",1579.54
14985,2009456,"2DO",73.05
14986,2009456,"1RC",1400
15005,2016172,"1RC",0
15007,2000581,"4BG",481.05
15031,2017677,"2DO",-564.43
15035,2005030,"2DO",189.33
15043,2003760,"2DO",1968.29
15069,2008346,"4BG",597.52
15080,2010749,"4BG",471.02
15092,2009637,"2DO",4680.52
15094,2009637,"1RC",0
15096,2006275,"1RC",1172
15097,2018982,"2DO",0
15098,2025218,"2DO",-223.94
15118,2005030,"2DO",1083.79
15148,2026378,"2DO",87.64
15157,2003715,"2DO",508.65
15210,2024593,"2DO",-566.29
15211,2000916,"2DO",1065.2
15212,2000916,"1RC",0
15243,2016246,"1RC",1172
15244,2019723,"4BG",460.76
15257,2002749,"2DO",1714.42
15258,2002749,"1RC",5469.68
15259,2002749,"1RC",5496.92
15268,2019727,"4BG",650.04
15286,2014392,"2DO",334.3
15303,2003070,"4BG",323.97
15334,2025587,"1RC",-437.42
15432,2008812,"2DO",1176.78
15455,3694,"2DO",11023.99
15466,2005079,"4BG",756.37
15468,2022897,"4BG",291.57
15490,2011234,"1RC",1172
15491,2012160,"2DO",-63.82
15493,2002145,"1RC",356.68
15499,2025093,"2DO",-178.94
15517,2011285,"2DO",1707.84
15532,2021568,"2DO",1508.22
15534,2021568,"1RC",0
15535,2021568,"1RC",586
15537,2002780,"2DO",0
15559,2008321,"4BG",976.35
15564,2003504,"4BG",635.81
15570,1004836,"2DO",1570.15
15589,1083,"2DO",70.88
15590,2013257,"2DO",192.68
15595,2018538,"2DO",69.12
15605,2015668,"4BG",570.67
15613,2013456,"1RC",406.64
15614,2013456,"1RC",1172
15633,2014794,"1RC",0
15642,2566,"2DO",1128.53
15643,2028214,"2DO",1142.8
15658,2024593,"2DO",463.24
15659,2024593,"1RC",1172
15670,2018538,"2DO",782.52
15685,2008588,"2DO",0
15687,2001075,"2DO",646.41
15688,2001075,"1RC",1172
15699,2025093,"2DO",-63.99
15700,2025093,"1RC",586
15720,2026349,"2DO",612.33
15731,2019954,"4BG",774.39
15746,2008318,"3VI",114.62
15754,2006710,"2DO",1664.33
15755,2028214,"2DO",1580.48
15768,2025093,"2DO",89.99
15797,2001057,"2DO",1416.18
15806,2015655,"2DO",1749.04
15808,2002776,"2DO",853.36
15809,2017603,"2DO",-608.76
15816,2017328,"1RC",1172
15821,2021880,"2DO",91.99
15827,2011750,"2DO",3094.08
15831,2010227,"3VI",763.37
15851,714,"4BG",687.82
15854,2004616,"4BG",129.35
15861,2025009,"4BG",587.62
15868,2025218,"2DO",-850.04
15889,2008875,"4BG",356.37
15892,2010627,"1RC",1172
15904,2015378,"2DO",89.7
15923,2026349,"4BG",559.64
15941,2036127,"2DO",874.65
15942,2036127,"1RC",556.14
15943,2036127,"1RC",0
15948,2007185,"2DO",283.48
15959,2027373,"1RC",1172
15978,2009138,"2DO",322.55
15979,2009138,"1RC",1172
15981,2011750,"2DO",276.44
15982,2018974,"2DO",5591.84
16001,2022363,"3VI",10861.31
16008,2002397,"2DO",277.17
16011,2011993,"2DO",0
16012,2011993,"1RC",0
16044,2022602,"4BG",521.03
16060,2021643,"2DO",-116.72
16086,2007960,"1RC",-316.84
16105,2023206,"2DO",1053.49
16121,2016199,"1RC",1172
16127,6375,"2DO",83.8
16132,2005589,"2DO",-8.67
16140,2005589,"4BG",610.79
16145,2020646,"6CL",6924.3
16154,2011495,"4BG",687.25
16169,2028229,"2DO",876.87
16171,2028229,"1RC",-795.55
16172,2005815,"5CO",556.14
16173,2005815,"2DO",-263.77
16175,2013819,"6CL",8060.16
16183,2002420,"4BG",502.4
16185,2003586,"2DO",1016.56
16186,2035885,"2DO",813.93
16201,2027166,"4BG",77.11
16217,2029445,"1RC",-106.45
16218,2027150,"2DO",741.3
16219,2027150,"1RC",5372.15
16220,2001325,"2DO",-418.57
16237,2652,"4BG",53.36
16238,2004293,"2DO",0
16254,2001740,"4BG",632.7
16263,2016596,"4BG",680.99
16272,2010292,"2DO",236.43
16276,2005815,"2DO",0
16277,2005815,"1RC",802.28
16278,2005815,"1RC",76
16307,2016806,"2DO",42.53
16311,2011670,"4BG",398.22
16317,2022087,"4BG",652.14
16330,2017494,"1RC",-47.3
16336,1963,"1RC",422.05
16353,2013456,"1RC",1172
16369,2001325,"2DO",793.41
16370,9501,"2DO",66.11
16381,9501,"1RC",1037.95
16384,2002740,"2DO",90.23
16385,2002740,"1RC",1172
16413,2026528,"4BG",625.16
16453,2023017,"3VI",552.75
16457,2025547,"2DO",103.45
16477,2020346,"2DO",890.7
16482,2013872,"4BG",170.63
16491,2020877,"2DO",798.43
16534,2011491,"2DO",1927.22
16535,2011491,"1RC",2108.49
16537,2011491,"1RC",1204
16538,2026939,"1RC",84.92
16548,2004545,"3VI",753.74
16556,2020268,"4BG",381.12
16611,2000414,"1RC",540.36
16624,2022000,"2DO",2512
16650,2022125,"4BG",525.58
16668,2015668,"3VI",1513.08
16701,2020031,"2DO",934.21
16703,2020031,"1RC",1110.69
16752,2021122,"4BG",406.35
16753,2000541,"4BG",440.1
16787,2022700,"1RC",0
16803,2002945,"2DO",0
16808,2025500,"4BG",623.49
16815,2026939,"4BG",692.04
16834,7890,"2DO",0
16853,2015655,"2DO",2445.22
16854,2015655,"1RC",556.14
16855,2015655,"1RC",459.93
16881,2027373,"3VI",3850.56
16883,2038159,"2DO",69.67
16901,6505,"2DO",0
16915,2002548,"2DO",1274.22
16931,2026939,"3VI",1820.69
16933,2036077,"2DO",1749.16
16940,2018098,"1RC",1172
16984,2022964,"4BG",535.6
16987,2026207,"1RC",1172
17001,217,"1RC",0
17043,2029417,"4BG",710.79
17044,2039023,"4BG",382.91
17073,2002950,"2DO",0
17074,2002950,"1RC",0
17080,2019907,"1RC",0
17085,2014482,"2DO",-755.8
17089,4263,"1RC",549.21
17092,2029445,"1RC",0
17101,2013207,"2DO",1430.31
17104,2006467,"2DO",1213.54
17111,1870,"2DO",343.77
17117,2017613,"2DO",3886.62
17151,2020031,"2DO",950.46
17167,3028150,"2DO",-274.27
17175,7652,"2DO",2635.67
17183,2003504,"4BG",538.85
17186,7652,"1RC",2767.64
17195,3015899,"2DO",450.79
17198,3034887,"2DO",1412.18
17219,1870,"1RC",1692.29
17259,3038465,"2DO",564.08
17260,3038465,"1RC",1204
17272,3013614,"2DO",1623.63
17284,3016982,"2DO",1134.25
17285,3016982,"1RC",1204
17314,3041107,"1RC",114759.95
17346,3042820,"2DO",2565.17
17348,3017617,"2DO",23395.25
17354,3004940,"2DO",433.65
17359,3041995,"3VI",1030.54
17404,3041482,"4BG",468.29
17409,3011185,"4BG",728.62
17419,709,"1RC",0
17421,3042701,"1RC",1204
17438,3010780,"3VI",461.62
17449,3040252,"4BG",312.88
17474,6375,"2DO",3348.5
17485,6375,"1RC",2031.77
17494,3022673,"4BG",545.41
17520,2042109,"2DO",-870.45
17535,3025890,"5CO",100359.37
17536,3025890,"2DO",15266.85
17537,3025890,"1RC",369131.88
17538,3025890,"1RC",13823.26
17541,3017218,"4BG",589.93
17545,3040211,"2DO",846.03
17552,2018682,"2DO",54.47
17556,3042786,"2DO",2789.66
17557,3042786,"1RC",1204
17600,3015624,"4BG",193.6
17609,3004940,"2DO",1209.48
17614,3026192,"2DO",929.35
17615,3026192,"1RC",1204
17642,3014143,"4BG",443.58
17674,3012952,"2DO",4585.88
17679,3020344,"2DO",324.31
17684,3043220,"4BG",79.41
17689,3034892,"2DO",649.07
17718,3029759,"2DO",0
17723,3002520,"4BG",473.92
17725,1006326,"2DO",613.48
17729,3007999,"2DO",367.71
17730,3007999,"1RC",2408
17743,3019082,"2DO",-236.88
17757,3043307,"2DO",525.88
17759,3009187,"2DO",1480.39
17773,3016045,"2DO",2.01
17774,3016045,"1RC",0
17801,5181,"1RC",191.15
17804,3003001,"2DO",-653.39
17805,3003001,"1RC",0
17814,3003001,"2DO",-626.21
17837,3036178,"2DO",27.51
17843,3042786,"4BG",515.61
17844,3037000,"4BG",546.45
17876,3014638,"4BG",302.89
17878,9804,"2DO",11338.68
17891,3020979,"2DO",0
17892,3020979,"1RC",0
17893,3020979,"1RC",-221.47
17903,3018939,"2DO",328.86
17904,3018939,"1RC",556.88
17943,3023042,"4BG",685.7
17987,3026192,"2DO",866.88
17990,3035906,"4BG",633.22
18001,3011357,"4BG",237.8
18042,3017638,"2DO",5206.45
18047,3036254,"2DO",-991.12
18069,3012889,"2DO",1867.85
18070,3012889,"1RC",1204
18077,1004626,"2DO",2121.55
18090,3009851,"2DO",660.78
18115,3015899,"4BG",513.12
18117,3039328,"4BG",624.92
18121,3024951,"4BG",161.14
18125,3027063,"2DO",-816.94
18127,3025051,"4BG",68.41
18141,3038435,"4BG",69.37
18164,3038465,"2DO",4711.67
18168,3043803,"2DO",172.27
18194,3017153,"1RC",1204
18222,3036770,"2DO",-288.57
18235,3001293,"2DO",1226.49
18257,3000277,"2DO",261.77
18258,3000277,"1RC",1204
18294,3004440,"4BG",371.59
18306,1005475,"2DO",36.25
18315,3038833,"2DO",-570.44
18318,1005475,"1RC",1202.51
18324,3037781,"4BG",640.73
18352,3035460,"1RC",1565.67
18363,3034933,"1RC",1621.19
18368,3043612,"2DO",3300.64
18369,3043612,"1RC",1204
18382,3006463,"3VI",883.28
18387,3020262,"4BG",412.36
18395,1011537,"2DO",7415.72
18401,3013291,"4BG",367.36
18418,3009266,"2DO",576.08
18455,3007572,"2DO",-720.45
18458,3010561,"2DO",4691.6
18459,3010561,"1RC",1204
18488,3026393,"2DO",77.74
18489,3026393,"1RC",1204
18516,1001516,"2DO",75.01
18517,3042981,"1RC",-573.5
18527,1011411,"2DO",3723.52
18540,1011411,"1RC",0
18551,1011411,"1RC",1128.12
18554,3035845,"2DO",1546.54
18558,3040787,"4BG",711.24
18575,3000277,"2DO",0
18576,3000277,"1RC",1204
18620,3013019,"1RC",1204
18624,3042575,"2DO",1229.69
18627,3005678,"2DO",1522.52
18637,3018660,"2DO",-45.03
18645,3043810,"2DO",0
18690,3045381,"1RC",-894.17
18707,3029218,"4BG",607.78
18714,3011560,"1RC",0
18715,3011560,"1RC",0
18790,3044815,"2DO",1062.65
18859,3002237,"2DO",-585.16
18896,3044103,"4BG",481.94
18924,3002091,"2DO",1531.99
18945,3030555,"2DO",4521.62
18969,1007865,"4BG",676.67
18976,3029788,"1RC",0
18982,3024938,"2DO",995.49
18983,3024938,"1RC",1204
18984,3025879,"2DO",984.14
18989,3037087,"2DO",0
19014,1004555,"2DO",-0.12
19025,1002163,"2DO",429.67
19030,3045568,"2DO",950.89
19064,3021391,"4BG",897.79
19092,1004176,"2DO",182.94
19105,3022545,"2DO",199.85
19131,3043826,"2DO",96.24
19133,3025199,"5CO",981.14
19134,3025199,"2DO",4415.71
19138,3013858,"2DO",79.53
19139,3013858,"1RC",0
19144,3043648,"2DO",1744.72
19167,3041419,"3VI",0
19195,3040207,"4BG",426.54
19231,3024121,"2DO",4093.78
19236,3030287,"2DO",446.96
19266,3037103,"2DO",0
19267,3037103,"1RC",1204
19311,3003991,"2DO",-456.27
19312,3040186,"2DO",534.02
19341,3021934,"2DO",81.9
19349,1001806,"4BG",887.32
19370,3025950,"2DO",0
19371,1005610,"2DO",449.13
19372,3025950,"3VI",790.27
19376,3044210,"2DO",903.73
19380,3030877,"5CO",0
19381,3030877,"2DO",6585.22
19383,3030877,"1RC",4124.53
19412,3043756,"2DO",0
19413,3043756,"1RC",0
19431,3021181,"4BG",370.28
19439,3027379,"4BG",492
19480,3026552,"2DO",-685.85
19481,3026552,"1RC",0
19572,3025231,"4BG",79.41
19574,3039710,"2DO",0
19575,3030446,"2DO",74.69
19586,3044147,"4BG",292.09
19587,3044921,"2DO",109.95
19590,3022443,"4BG",451.72
19625,3039666,"2DO",240.65
19647,3041419,"2DO",-899.02
19662,3037349,"4BG",689.4
19676,3030811,"2DO",2786.42
19677,3030811,"1RC",1204
19719,3042469,"2DO",783.23
19736,1008423,"4BG",1006.19
19796,3040856,"4BG",637.35
19803,1002745,"2DO",0
19806,3043826,"2DO",-14.78
19814,1002745,"1RC",0
19819,3042922,"2DO",216.21
19833,3028497,"4BG",385.67
19840,3042778,"4BG",79.41
19849,3035693,"4BG",211.73
19851,3025174,"2DO",0
19853,3024298,"4BG",0
19897,3005450,"4BG",680.67
19904,3030094,"2DO",1170.71
19938,3044907,"4BG",494.8
19941,3014628,"2DO",133.95
19942,3014628,"1RC",0
19971,3039977,"2DO",414.64
19972,3039977,"1RC",0
20053,3022184,"1RC",-335.36
20081,3045231,"2DO",-754.51
20102,1000028,"2DO",4020.04
20117,3005175,"4BG",394.8
20136,3030352,"2DO",805.33
20137,3030352,"1RC",0
20157,1002549,"1RC",2256.24
20159,3008656,"2DO",730.49
20180,3030927,"2DO",444.16
20201,3029532,"1RC",673.57
20203,3029532,"1RC",353.52
20214,3035903,"2DO",224.84
20230,3043826,"2DO",2420.38
20231,3043826,"1RC",1204
20235,1004626,"4BG",144.77
20237,3030285,"2DO",482.89
20238,3030285,"1RC",3368.14
20239,3030285,"1RC",1204
20242,3014798,"4BG",514.52
20251,3024867,"4BG",314.8
20260,3016239,"2DO",0
20262,3022331,"2DO",-706.29
20264,3001293,"2DO",-402.86
20269,3043118,"4BG",512.84
20273,3030189,"4BG",79.41
20295,3011185,"2DO",769.27
20305,3045359,"2DO",0
20306,3045359,"1RC",602
20323,3042840,"2DO",-108.82
20325,3044804,"2DO",0
20334,3039449,"4BG",68.51
20339,3027858,"2DO",4269.2
20350,3030021,"1RC",810.14
20351,3030021,"1RC",1204
20353,3031112,"4BG",631.63
20370,3036752,"4BG",499.68
20398,3043544,"2DO",0
20399,3043544,"1RC",1204
20403,3042861,"1RC",1204
20414,3032313,"2DO",0
20420,3007999,"4BG",481.32
20423,3045658,"2DO",1811.43
20425,3045658,"1RC",1204
20430,3015471,"3VI",9934.04
20468,1007670,"2DO",-509.62
20541,3026536,"2DO",1012.2
20543,3018816,"4BG",465.89
20545,3028410,"2DO",313.72
20554,3044205,"4BG",681.19
20562,3011206,"4BG",592.52
20570,3030441,"4BG",448.67
20581,3044412,"2DO",926.63
20599,3037968,"2DO",53.82
20620,3015781,"5CO",556.14
20621,3015781,"2DO",209.87
20622,3015781,"1RC",0
20631,3031658,"2DO",-225.57
20661,3032949,"2DO",626.73
20668,3013339,"2DO",87.25
20669,3013339,"1RC",556.14
20683,3017446,"4BG",611.24
20690,3044006,"4BG",497.64
20715,3033752,"2DO",87.92
20723,3043830,"2DO",1530.66
20758,3025540,"2DO",1123.15
20759,3025540,"1RC",1204
20785,3043619,"2DO",2575.76
20805,3014842,"2DO",1286.03
20806,3014842,"1RC",1204
20812,1009389,"2DO",3604.6
20877,3043430,"4BG",420.78
20896,3032598,"2DO",3042.3
20900,3037061,"5CO",1911.14
20902,3037061,"2DO",1213.75
20903,3037061,"1RC",1204
20916,3008107,"4BG",607.81
20924,3033026,"1RC",-972.41
20930,3042791,"2DO",85.52
20931,3042791,"1RC",556.14
20955,3026536,"3VI",0
20963,3012128,"2DO",957.06
21021,3013969,"2DO",941.88
21026,3029988,"2DO",97.65
21027,3029988,"1RC",878.21
21028,3032554,"2DO",2046.54
21057,3045068,"2DO",1919.23
21065,3039206,"2DO",1748.89
21079,1006472,"2DO",15477.88
21093,3014158,"2DO",652.96
21095,3030021,"4BG",551.95
21100,3002195,"2DO",683.26
21103,3032793,"2DO",5405.04
21124,3007298,"4BG",961.57
21165,3019255,"4BG",117.02
21171,3044078,"4BG",204.32
21248,3031396,"1RC",4268.08
21261,3034036,"2DO",964.2
21305,3036220,"2DO",536.86
21306,3036220,"1RC",1204
21323,1002185,"2DO",1511.17
21333,3016435,"2DO",968.74
21362,3030809,"1RC",1204
21363,1007670,"2DO",331.07
21375,3042778,"5CO",556.14
21376,3042778,"2DO",9550.01
21377,3042778,"1RC",1204
21407,852,"2DO",96.64
21413,3031396,"4BG",161.6
21418,3000551,"4BG",83.72
21432,3008304,"4BG",92.44
21500,4042460,"1RC",1204
21512,4028336,"2DO",5220.9
21523,4033500,"2DO",0
21524,4033500,"1RC",0
21538,3019624,"4BG",117.01
21546,4051037,"2DO",391.63
21589,4007087,"2DO",922.56
21606,1010884,"2DO",4997.03
21612,4012876,"2DO",1637.02
21613,4012876,"1RC",0
21624,4021615,"4BG",226.41
21625,4036153,"2DO",0
21631,4002118,"2DO",1488.29
21652,4005925,"2DO",2614.69
21676,4031483,"5CO",556.14
21677,4031483,"2DO",-414.46
21678,4031483,"1RC",0
21699,4041656,"2DO",500.15
21740,4007156,"1RC",1524.74
21746,4010763,"2DO",0
21747,4010763,"1RC",1204
21748,4021060,"2DO",20.88
21750,1005779,"2DO",1429.63
21783,1011785,"4BG",77.1
21819,4073092,"4BG",719.78
21821,4017556,"2DO",0
21822,4017556,"1RC",1204
21836,4014134,"1RC",321.53
21852,4010977,"4BG",533.38
21876,4013641,"1RC",1204
21934,4042418,"2DO",1159.63
21946,4074427,"2DO",-826.79
21970,4076878,"2DO",381.19
21971,4076878,"1RC",1204
21973,4082512,"4BG",777.85
21990,4008875,"1RC",0
22016,1003753,"2DO",-613.95
22027,1011785,"4BG",77.1
22031,4030963,"2DO",1751.79
22046,4040538,"2DO",300.15
22058,4031824,"2DO",2248.73
22084,4045323,"2DO",1048.43
22093,4029789,"5CO",4744
22095,4029789,"2DO",296.72
22096,4029789,"1RC",0
22097,4035879,"1RC",1306.2
22131,4044189,"4BG",0
22174,4028208,"2DO",0
22175,4028208,"1RC",0
22177,4085277,"2DO",-53.45
22187,4003332,"4BG",493.78
22195,4081748,"2DO",345.45
22218,4031683,"2DO",964.88
22227,4007227,"2DO",-992.95
22237,1002414,"2DO",2856.17
22248,1002414,"1RC",1700.91
22251,4010484,"4BG",487.84
22252,4022317,"2DO",27.54
22256,4040930,"2DO",-351.22
22269,4086347,"2DO",1492.5
22271,4086347,"1RC",602
22288,4013150,"3VI",20
22299,4082629,"2DO",0
22300,4082629,"1RC",0
22302,4018865,"4BG",221.86
22307,4005623,"2DO",-5.1
22360,4018918,"2DO",-371.32
22413,4035974,"2DO",1025.84
22415,4028222,"4BG",82.6
22423,4038871,"3VI",-468.99
22424,4034417,"2DO",-523.64
22427,4032787,"2DO",2088.68
22439,4007363,"2DO",1008.49
22475,4034382,"4BG",638.06
22487,4032446,"2DO",102.86
22496,4082476,"2DO",181.17
22531,4013610,"4BG",946.37
22546,4021267,"2DO",-1007.26
22563,4042562,"5CO",716.14
22564,4042562,"2DO",-266.51
22570,4076778,"2DO",1012.87
22609,4037478,"4BG",337.16
22627,4037506,"2DO",-522.36
22649,4015985,"2DO",1351.5
22650,4015985,"1RC",1204
22677,4085498,"1RC",1204
22689,4074446,"2DO",446.19
22700,4008633,"2DO",-587.98
22713,1002433,"2DO",-741.84
22728,4080210,"2DO",4609.97
22734,4017028,"4BG",504.93
22745,4035974,"2DO",-547.12
22751,4033513,"4BG",0
22752,4033513,"2DO",22.5
22753,4037452,"3VI",0
22781,4030954,"2DO",1016.59
22787,4078610,"2DO",637.16
22788,4078610,"1RC",690.94
22789,4078610,"1RC",602
22792,4074672,"2DO",407.68
22807,4022118,"4BG",684.4
22812,4000715,"1RC",1204
22817,3009404,"1RC",1204
22823,4049872,"1RC",-418.69
22825,4049872,"1RC",0
22826,4046769,"2DO",472.34
22827,4040896,"2DO",-1017.3
22863,4078987,"2DO",82.16
22873,4070455,"1RC",0
22887,4022154,"4BG",391.68
22909,4043263,"2DO",-430.71
22910,4043263,"1RC",8233.41
22911,4043263,"1RC",0
22938,4012016,"2DO",0
23001,161414,"1RC",1128.12
23033,147608,"1RC",854.66
23036,95357,"1RC",0
23047,95357,"2DO",844.24
23062,144736,"1RC",-646.88
23078,145315,"1RC",-651.02
23088,134770,"2DO",698.81
23098,166248,"4BG",57.85
23109,126258,"1RC",423.5
23147,87887,"1RC",-290.99
23154,141146,"2DO",912.08
23158,137127,"2DO",82.28
23171,116497,"4BG",166.11
23190,166879,"3VI",417.64
23217,26979,"1RC",-1128.12
23239,26879,"1RC",-626.19
23242,147854,"4BG",262.75
23261,153108,"4BG",225.37
23276,27056,"4BG",72.03
23281,137744,"1RC",798.76
23301,164139,"4BG",191.69
23321,164139,"4BG",272.32
23357,45017,"2DO",0
23359,45017,"3VI",695.63
23366,140961,"1RC",-690.32
23406,45138,"4BG",214.23
23408,45286,"4BG",283.07
